1.884000000000000000e+03,9.600000000000000000e+01,6.300000000000000000e+01,1.120000000000000000e+02,3.700000000000000000e+01,1.000000000000000000e+00,1.390000000000000000e+02,1.900000000000000000e+01,2.100000000000000000e+01,1.500000000000000000e+01
5.000000000000000000e+00,2.062000000000000000e+03,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000000e+02,2.300000000000000000e+01,1.931000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.837000000000000000e+03,9.200000000000000000e+01,1.660000000000000000e+02,1.300000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.720000000000000000e+02,1.862000000000000000e+03,1.540000000000000000e+02,5.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+02,1.250000000000000000e+02,1.780000000000000000e+03,3.500000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,4.600000000000000000e+01,1.180000000000000000e+02,1.554000000000000000e+03,4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+01,0.000000000000000000e+00,5.600000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+01,1.520000000000000000e+02,1.498000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.136000000000000000e+03,0.000000000000000000e+00
1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.017000000000000000e+03
