1.652000000000000000e+03,8.100000000000000000e+01,1.130000000000000000e+02,1.260000000000000000e+02,1.040000000000000000e+02,1.700000000000000000e+01,1.010000000000000000e+02,6.400000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01
3.800000000000000000e+01,1.892000000000000000e+03,6.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,3.500000000000000000e+01,3.900000000000000000e+01
2.730000000000000000e+02,9.900000000000000000e+01,1.682000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,1.200000000000000000e+01,2.200000000000000000e+01
2.100000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,1.479000000000000000e+03,2.360000000000000000e+02,2.300000000000000000e+02,6.600000000000000000e+01,1.070000000000000000e+02,7.000000000000000000e+00,9.000000000000000000e+00
1.900000000000000000e+01,3.000000000000000000e+00,1.500000000000000000e+01,1.050000000000000000e+02,1.615000000000000000e+03,2.770000000000000000e+02,9.000000000000000000e+01,6.600000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+02,1.190000000000000000e+02,1.619000000000000000e+03,1.530000000000000000e+02,8.700000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,7.000000000000000000e+01,1.500000000000000000e+02,1.299000000000000000e+03,2.070000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01,3.600000000000000000e+01,4.900000000000000000e+01,1.190000000000000000e+02,2.370000000000000000e+02,1.238000000000000000e+03,3.100000000000000000e+01,4.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.100000000000000000e+01,3.700000000000000000e+01,3.300000000000000000e+01,5.500000000000000000e+01,1.934000000000000000e+03,2.200000000000000000e+01
9.600000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,3.700000000000000000e+01,1.851000000000000000e+03
