5.780000000000000000e+02,8.000000000000000000e+00,3.900000000000000000e+01,1.900000000000000000e+01,9.400000000000000000e+01,4.000000000000000000e+00,2.740000000000000000e+02,2.020000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00
1.600000000000000000e+01,1.687000000000000000e+03,3.370000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,9.500000000000000000e+01,1.509000000000000000e+03,4.800000000000000000e+01,7.600000000000000000e+01,2.100000000000000000e+01,2.090000000000000000e+02,1.240000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00
1.740000000000000000e+02,1.000000000000000000e+00,2.300000000000000000e+01,8.620000000000000000e+02,3.050000000000000000e+02,3.700000000000000000e+02,1.490000000000000000e+02,2.680000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00
2.300000000000000000e+01,8.000000000000000000e+00,1.200000000000000000e+01,3.010000000000000000e+02,1.252000000000000000e+03,3.070000000000000000e+02,1.900000000000000000e+02,2.600000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.190000000000000000e+02,3.810000000000000000e+02,1.296000000000000000e+03,4.100000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00,3.100000000000000000e+01
3.120000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+01,2.990000000000000000e+02,1.580000000000000000e+02,1.870000000000000000e+02,5.510000000000000000e+02,3.370000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
8.800000000000000000e+01,2.000000000000000000e+00,8.700000000000000000e+01,1.050000000000000000e+02,5.300000000000000000e+01,1.700000000000000000e+02,4.740000000000000000e+02,8.580000000000000000e+02,1.000000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.000000000000000000e+00,1.921000000000000000e+03,2.020000000000000000e+02
3.000000000000000000e+00,9.000000000000000000e+00,3.300000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.022000000000000000e+03
