1.848000000000000000e+03,5.000000000000000000e+00,3.130000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.550000000000000000e+02,3.000000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01
4.000000000000000000e+00,2.012000000000000000e+03,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
6.100000000000000000e+01,1.300000000000000000e+01,2.090000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.981000000000000000e+03,8.600000000000000000e+01,8.900000000000000000e+01,1.000000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.300000000000000000e+01,7.000000000000000000e+00,1.330000000000000000e+02,1.865000000000000000e+03,8.000000000000000000e+01,1.800000000000000000e+01,9.000000000000000000e+00,3.900000000000000000e+01,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,4.800000000000000000e+01,2.045000000000000000e+03,7.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.718000000000000000e+03,4.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01,2.300000000000000000e+01,1.670000000000000000e+02,1.613000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.137000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.032000000000000000e+03
